,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
5966,461688,Male,Yes,41,Yes,Executive,7.0,High,2.0,Cat_6
5967,467148,Male,No,28,Yes,Artist,,Low,1.0,Cat_6
5968,460130,Male,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1
5969,462425,Male,No,35,Yes,Doctor,3.0,Low,1.0,Cat_6
5970,460326,Female,Yes,47,Yes,Artist,6.0,Low,2.0,Cat_6
5971,465903,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
5972,461961,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6
5973,467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6
5974,459213,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6
5975,461120,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3
5976,467927,Male,No,31,Yes,Doctor,8.0,Low,6.0,Cat_2
5977,466908,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6
5978,461042,Male,No,19,No,Healthcare,0.0,Low,,Cat_4
5979,466497,Male,No,83,Yes,Lawyer,0.0,Low,1.0,Cat_6
5980,465027,Male,Yes,41,Yes,Doctor,0.0,Low,2.0,Cat_6
5981,463550,Female,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_4
5982,462943,Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6
5983,462954,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0,Cat_6
5984,463567,Male,Yes,40,Yes,Doctor,1.0,Average,2.0,Cat_6
5985,466124,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_6
5986,463354,Male,Yes,53,Yes,Executive,4.0,High,4.0,Cat_6
5987,463461,Male,No,29,No,Doctor,,Low,4.0,Cat_4
5988,465586,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6
5989,466178,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
5990,461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6
5991,465752,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6
5992,462931,Male,Yes,40,No,Entertainment,14.0,Average,3.0,Cat_6
5993,467853,Female,Yes,63,Yes,Artist,1.0,Average,5.0,Cat_3
5994,467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6
5995,459049,Male,Yes,49,Yes,Executive,2.0,High,4.0,Cat_2
5996,464098,Female,No,28,No,Healthcare,0.0,Low,6.0,Cat_5
5997,459438,Female,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6
5998,466815,Male,No,31,No,Healthcare,0.0,Low,5.0,Cat_4
5999,459747,Female,Yes,36,Yes,Artist,1.0,Average,5.0,Cat_6
6000,461014,Male,No,21,No,Healthcare,9.0,Low,4.0,Cat_3
6001,462007,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6
6002,465446,Female,No,41,Yes,Healthcare,12.0,Low,1.0,Cat_1
6003,461416,Female,No,31,Yes,Artist,13.0,Low,2.0,Cat_6
6004,463089,Male,Yes,51,Yes,Executive,7.0,High,4.0,Cat_6
6005,463373,Male,Yes,55,Yes,Artist,1.0,Low,3.0,Cat_3
6006,461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2
6007,465470,Female,Yes,61,No,Engineer,1.0,Average,2.0,Cat_6
6008,465985,Male,No,31,Yes,Artist,1.0,Low,3.0,Cat_6
6009,462715,Female,Yes,55,Yes,Artist,1.0,High,4.0,Cat_6
6010,461925,Female,No,33,Yes,Artist,0.0,Low,5.0,Cat_3
6011,465743,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_2
6012,463675,Male,Yes,71,No,Entertainment,1.0,Low,2.0,Cat_6
6013,459712,Male,No,18,No,Healthcare,,Low,4.0,Cat_6
6014,464305,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
6015,467178,Female,Yes,58,No,Lawyer,0.0,High,4.0,Cat_6
6016,464185,Male,Yes,65,Yes,Artist,5.0,High,2.0,Cat_6
6017,467082,Female,Yes,75,Yes,Artist,1.0,High,2.0,Cat_6
6018,459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,Cat_6
6019,465991,Female,No,38,Yes,Healthcare,0.0,Low,5.0,Cat_6
6020,465407,Female,No,27,Yes,Homemaker,3.0,Low,7.0,Cat_6
6021,466225,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2
6022,465321,Male,Yes,43,Yes,Entertainment,,Low,4.0,Cat_3
6023,461843,Female,Yes,50,Yes,Artist,0.0,High,2.0,Cat_3
6024,465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6
6025,463758,Male,No,33,No,Healthcare,9.0,Low,3.0,Cat_7
6026,464651,Female,Yes,26,No,Doctor,0.0,Average,3.0,Cat_4
6027,460526,Female,Yes,28,,,8.0,Average,4.0,Cat_3
6028,467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,Cat_6
6029,463965,Male,No,25,Yes,Doctor,7.0,Low,1.0,Cat_6
6030,467156,Male,Yes,37,Yes,Artist,6.0,Low,1.0,Cat_6
6031,461347,Female,Yes,37,Yes,Artist,5.0,Average,3.0,Cat_6
6032,462113,Female,Yes,60,Yes,Artist,8.0,High,6.0,Cat_6
6033,461299,Female,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6
6034,466760,Male,Yes,47,Yes,Doctor,0.0,Average,4.0,Cat_6
6035,459760,Female,Yes,42,Yes,Artist,8.0,Low,1.0,Cat_6
6036,463972,Male,Yes,66,Yes,Artist,0.0,Low,4.0,Cat_2
6037,462051,Male,No,20,No,Healthcare,,Low,5.0,Cat_4
6038,467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6
6039,463466,Male,No,21,No,Healthcare,13.0,Low,6.0,Cat_6
6040,460479,Female,No,42,No,Doctor,8.0,Low,1.0,Cat_3
6041,461033,Male,Yes,57,Yes,Doctor,5.0,Average,2.0,Cat_6
6042,460839,Male,No,23,No,Healthcare,4.0,Low,3.0,Cat_6
6043,462426,Female,Yes,52,Yes,Artist,2.0,Average,4.0,Cat_6
6044,461431,Male,Yes,42,Yes,Doctor,1.0,Average,2.0,Cat_1
6045,461121,Male,No,28,No,Doctor,0.0,Low,4.0,Cat_3
6046,467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6
6047,461809,Male,No,30,Yes,Doctor,3.0,Low,2.0,Cat_6
6048,463793,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_4
6049,460168,Male,Yes,86,Yes,Executive,0.0,High,2.0,Cat_2
6050,463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6
6051,463046,Female,Yes,43,No,Engineer,0.0,Low,1.0,Cat_6
6052,465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6
6053,460020,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
6054,461878,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6
6055,465802,Male,Yes,25,Yes,Healthcare,9.0,Low,2.0,Cat_6
6056,466956,Female,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_6
6057,462559,Female,Yes,47,Yes,Engineer,9.0,Average,4.0,Cat_2
6058,464811,Female,Yes,43,No,Engineer,,Average,,Cat_4
6059,467260,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6
6060,458994,Male,Yes,38,Yes,Healthcare,8.0,Average,4.0,Cat_6
6061,459772,Female,Yes,69,Yes,Artist,2.0,Average,9.0,Cat_5
6062,464895,Male,No,19,No,Doctor,1.0,Low,5.0,Cat_4
6063,460625,Female,No,28,No,Marketing,9.0,Low,2.0,Cat_3
6064,465263,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6
6065,461147,Male,Yes,33,Yes,Artist,2.0,Low,,Cat_3
6066,462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
6067,459828,Female,Yes,25,No,Homemaker,11.0,Average,3.0,Cat_6
6068,460328,Female,No,52,Yes,Artist,1.0,Low,2.0,Cat_6
6069,466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6
6070,463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2
6071,461109,Male,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_3
6072,460557,Female,No,36,Yes,Marketing,9.0,Low,1.0,Cat_3
6073,466066,Female,No,73,Yes,Artist,0.0,Low,1.0,Cat_6
6074,459457,Male,Yes,51,Yes,Artist,2.0,Low,2.0,Cat_6
6075,464404,Male,No,89,Yes,Artist,1.0,Low,,Cat_6
6076,463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6
6077,459613,Male,No,40,Yes,Healthcare,,Low,2.0,Cat_6
6078,466588,Female,No,22,No,Healthcare,9.0,Low,4.0,Cat_6
6079,460112,Male,Yes,28,Yes,Engineer,9.0,Average,2.0,Cat_3
6080,466744,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6
6081,461821,Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6
6082,463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6
6083,467779,Male,Yes,53,Yes,Doctor,2.0,Average,3.0,Cat_6
6084,461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3
6085,464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
6086,459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6
6087,464509,Male,Yes,53,Yes,Artist,0.0,High,4.0,Cat_6
6088,464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6
6089,466064,Female,Yes,31,No,Entertainment,0.0,Average,2.0,Cat_3
6090,461999,Male,No,27,Yes,Doctor,0.0,Low,5.0,Cat_6
6091,466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6
6092,462627,Male,Yes,27,No,Entertainment,,Average,3.0,Cat_4
6093,465765,Male,Yes,52,No,Entertainment,0.0,Average,2.0,Cat_4
6094,460245,Female,Yes,52,Yes,Artist,3.0,Low,2.0,
6095,460158,Female,No,51,No,Engineer,8.0,Low,6.0,Cat_4
6096,460703,Female,Yes,30,Yes,Engineer,8.0,Average,5.0,Cat_4
6097,465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6
6098,466857,Female,No,19,No,Healthcare,9.0,Low,8.0,Cat_5
6099,466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
6100,464679,Male,Yes,41,Yes,Artist,0.0,Average,4.0,Cat_4
6101,464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6
6102,465543,Female,Yes,43,Yes,Healthcare,0.0,Average,2.0,Cat_3
6103,467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6
6104,465726,Male,No,70,No,,,Low,4.0,Cat_4
6105,466218,Female,,22,No,Healthcare,5.0,Low,4.0,Cat_2
6106,459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6
6107,465521,Female,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_7
6108,460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6
6109,466821,Male,No,30,Yes,Healthcare,0.0,Low,,Cat_1
6110,466367,Female,No,37,Yes,Doctor,5.0,Low,1.0,Cat_2
6111,464898,Male,No,31,Yes,Healthcare,0.0,Low,2.0,Cat_4
6112,459477,Female,No,36,No,Engineer,,Low,2.0,Cat_6
6113,464698,Male,Yes,82,Yes,Lawyer,0.0,Low,,Cat_4
6114,467129,Female,,49,No,Marketing,1.0,Average,3.0,Cat_4
6115,462712,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6
6116,465632,Male,No,37,Yes,Artist,4.0,Low,7.0,Cat_7
6117,460735,Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3
6118,467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2
6119,464950,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4
6120,459562,Male,Yes,59,No,Entertainment,1.0,Average,2.0,Cat_7
6121,464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4
6122,465959,Female,No,49,Yes,Engineer,9.0,Low,1.0,Cat_6
6123,463624,Male,Yes,62,Yes,Executive,0.0,High,4.0,Cat_6
6124,466227,Male,Yes,61,Yes,Artist,0.0,Average,5.0,Cat_6
6125,463056,Male,Yes,43,Yes,Homemaker,,Average,2.0,Cat_4
6126,465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6
6127,460595,Male,Yes,21,No,Doctor,1.0,Low,3.0,Cat_3
6128,461618,Female,Yes,42,Yes,Artist,,High,3.0,Cat_6
6129,464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4
6130,459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6
6131,460844,Male,Yes,51,Yes,Healthcare,,Low,2.0,Cat_6
6132,463188,Female,Yes,48,Yes,Artist,2.0,Low,2.0,Cat_6
6133,463889,Female,No,29,Yes,Homemaker,,Low,1.0,Cat_1
6134,459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6
6135,460211,Male,Yes,25,,Artist,6.0,Low,1.0,Cat_6
6136,464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2
6137,462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,
6138,464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0,Cat_4
6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6
6140,460317,Male,No,32,No,Doctor,10.0,Low,2.0,Cat_6
6141,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6
6142,463643,Female,No,43,Yes,Artist,0.0,Low,3.0,Cat_6
6143,459285,Male,No,76,Yes,Lawyer,0.0,Low,2.0,Cat_6
6144,464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6
6145,463950,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_7
6146,464657,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_3
6147,461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1
6148,465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4
6149,463617,Male,No,29,No,Marketing,1.0,Low,2.0,Cat_6
6150,461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
6151,467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6
6152,460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4
6153,467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6
6154,462623,Male,No,35,No,Healthcare,,Low,1.0,Cat_4
6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,
6156,460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6
6157,461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3
6158,466866,Male,Yes,27,No,Entertainment,14.0,Average,2.0,Cat_6
6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6
6160,467867,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_4
6161,459309,Female,Yes,41,Yes,Artist,9.0,High,2.0,Cat_2
6162,465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Cat_6
6163,462387,Female,Yes,28,Yes,Artist,0.0,Low,2.0,Cat_7
6164,459621,Female,No,29,No,Healthcare,8.0,Low,,
6165,463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6
6166,462810,Male,Yes,36,No,Executive,8.0,High,4.0,Cat_6
6167,460065,Female,Yes,79,Yes,Artist,,Average,2.0,Cat_6
6168,463999,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6
6169,461785,Female,Yes,87,Yes,Artist,1.0,Average,2.0,Cat_6
6170,461238,Female,Yes,52,Yes,Artist,3.0,Low,1.0,Cat_6
6171,464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6
6172,465819,Female,No,42,Yes,Engineer,1.0,Low,7.0,Cat_4
6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2
6174,459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6
6175,461498,Female,No,26,No,Doctor,1.0,Low,4.0,Cat_2
6176,461894,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6
6177,461176,Female,Yes,66,No,Engineer,6.0,Average,4.0,Cat_5
6178,460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1
6179,460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3
6180,463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6
6181,465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0,Cat_6
6182,467354,Male,Yes,61,Yes,Doctor,3.0,Low,2.0,Cat_6
6183,467326,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_1
6184,461331,Male,Yes,59,Yes,Executive,0.0,High,5.0,Cat_6
6185,462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6
6186,461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2
6187,463057,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2
6188,467609,Male,No,36,No,Artist,2.0,Low,4.0,Cat_6
6189,466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0,Cat_6
6190,463680,Female,No,39,No,Engineer,1.0,Low,3.0,Cat_3
6191,463589,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6
6192,460459,Female,No,33,No,Engineer,0.0,Low,5.0,Cat_3
6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6
6194,464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4
6195,464835,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4
6196,466428,Female,No,23,No,,0.0,Low,2.0,Cat_6
6197,466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6
6198,462351,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6
6199,460015,Female,Yes,43,No,Entertainment,5.0,Low,1.0,Cat_3
6200,463355,Female,Yes,51,Yes,Artist,6.0,Average,3.0,Cat_6
6201,465354,Male,No,18,No,Doctor,0.0,Low,5.0,Cat_2
6202,464373,Female,No,46,Yes,Artist,0.0,Low,2.0,Cat_6
6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6
6204,466487,Female,No,27,Yes,Healthcare,0.0,Low,5.0,Cat_4
6205,462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1
6206,461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3
6207,461488,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6
6208,465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0,Cat_6
6209,464415,Male,Yes,41,No,Doctor,1.0,Low,3.0,Cat_6
6210,462727,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6
6211,463268,Female,Yes,38,No,Engineer,0.0,Low,3.0,Cat_4
6212,462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6
6213,465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0,Cat_6
6214,461465,Male,Yes,28,Yes,Artist,9.0,Average,2.0,Cat_6
6215,461409,Male,Yes,43,No,Artist,1.0,High,3.0,Cat_6
6216,467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7
6217,463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6
6218,466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6
6219,460471,Female,No,18,No,,0.0,Low,6.0,Cat_4
6220,465783,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_3
6221,467796,Female,No,27,No,Healthcare,9.0,Low,2.0,Cat_6
6222,464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_6
6223,467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6
6224,461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
6225,467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0,Cat_6
6226,464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6
6227,467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6
6228,461067,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3
6229,462569,Female,No,32,No,Doctor,7.0,Low,4.0,Cat_3
6230,462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6
6231,465614,Male,Yes,43,Yes,Artist,9.0,Low,2.0,Cat_6
6232,464822,Male,Yes,37,No,Entertainment,,Average,3.0,Cat_4
6233,460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6
6234,466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6
6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0,Cat_3
6236,462418,Male,Yes,61,No,Engineer,9.0,Average,4.0,Cat_6
6237,465699,Female,No,38,No,Artist,13.0,Low,2.0,Cat_4
6238,466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0,Cat_6
6239,462783,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_3
6240,467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0,Cat_6
6241,461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6
6242,461844,Male,Yes,51,No,Artist,2.0,Average,4.0,Cat_7
6243,460600,Female,No,41,Yes,Artist,2.0,Low,,Cat_3
6244,462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4
6245,464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6
6246,466034,Female,Yes,71,No,Engineer,2.0,Low,1.0,Cat_6
6247,461078,Female,No,26,No,Homemaker,0.0,Low,6.0,Cat_3
6248,465664,Female,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6
6249,467037,Male,Yes,56,No,Lawyer,0.0,High,2.0,Cat_6
6250,465474,Male,No,27,No,Marketing,8.0,Low,4.0,Cat_4
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6
6252,461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0,Cat_7
6253,463819,Male,Yes,25,,Artist,8.0,Low,,Cat_6
6254,464397,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6
6255,464003,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_2
6256,466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6
6257,465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6
6258,460621,Male,Yes,77,Yes,Lawyer,0.0,Low,2.0,Cat_3
6259,467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6
6260,461036,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_3
6261,460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2
6262,467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,Cat_6
6263,462595,Female,No,29,Yes,Artist,7.0,Low,7.0,Cat_4
6264,461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4
6265,466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6
6266,466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,Cat_3
6267,466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_2
6268,462035,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6
6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6
6270,463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2
6271,463679,Male,No,31,No,Healthcare,,Low,8.0,Cat_4
6272,465812,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4
6273,465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_4
6274,460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6
6275,466764,Male,Yes,65,Yes,Lawyer,11.0,High,2.0,Cat_6
6276,462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,Cat_7
6277,459551,Female,Yes,42,No,Engineer,4.0,Low,1.0,Cat_6
6278,467152,Male,Yes,43,No,Artist,8.0,Low,1.0,Cat_6
6279,461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3
6280,466420,Male,No,27,Yes,Artist,5.0,Low,4.0,Cat_3
6281,460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6
6282,463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6
6283,465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4
6284,460438,Male,Yes,58,No,Executive,0.0,High,4.0,Cat_3
6285,459032,Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6
6286,461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6
6287,462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6
6288,467623,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6
6289,466119,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3
6290,460952,Male,Yes,38,No,Doctor,0.0,Average,5.0,Cat_6
6291,459024,Male,Yes,50,Yes,Artist,0.0,Average,5.0,Cat_6
6292,461632,Male,No,25,Yes,Artist,,Low,1.0,Cat_6
6293,464010,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6
6294,464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6
6295,459189,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_6
6296,466972,Male,Yes,25,Yes,Artist,12.0,Low,2.0,Cat_6
6297,467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6
6298,462448,Male,No,19,No,Healthcare,,Low,3.0,Cat_6
6299,467078,Female,Yes,26,No,Healthcare,,High,2.0,Cat_7
6300,460437,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6
6301,463830,Female,No,30,Yes,Engineer,3.0,Low,3.0,Cat_6
6302,463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6
6303,462237,Female,No,22,No,Healthcare,1.0,Low,9.0,Cat_4
6304,466804,Female,,40,Yes,Homemaker,4.0,Low,1.0,Cat_3
6305,460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6
6306,461287,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6
6307,462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2
6308,467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6
6309,459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6
6310,463048,Female,Yes,47,Yes,Homemaker,,High,5.0,Cat_6
6311,460711,Female,No,25,Yes,Engineer,8.0,Low,3.0,Cat_6
6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6
6313,459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6
6314,466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6
6315,467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6
6316,461001,Female,No,59,Yes,Artist,0.0,Low,,Cat_3
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6
6318,462176,Male,Yes,29,No,Executive,0.0,Average,2.0,
6319,459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6
6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3
6321,460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6
6322,459640,Female,Yes,72,Yes,Doctor,,High,2.0,Cat_6
6323,467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6
6324,466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6
6325,461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1
